year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,05,091,51.88,47.95,1738,90164,05091,1.35245046924,,,,,
2001,05,091,59.99,52.5,1672,100301,05091,1.42833333333,15.632228219,9.48905109489,-3.79746835443,0.112428463688,5.61076843999
2002,05,091,66.62,57.12,1683,112115,05091,1.45789565826,11.0518419737,8.8,0.657894736842,0.117785465748,2.06970769638
2003,05,091,76.51,64.08,1977,151266,05091,1.49247034956,14.8453917742,12.1848739496,17.4688057041,0.349203942381,2.37154772386
2004,05,091,78.45,65.38,1751,137365,05091,1.49988528602,2.53561625931,2.02871410737,-11.4314618108,-0.0918977166052,0.496823032988
2005,05,091,85.05,62.53,1664,141521,05091,1.70018391172,8.41300191205,-4.35913123279,-4.9685893775,0.0302551596113,13.3542629939
2006,05,091,82.77,64.56,1668,138066,05091,1.60257899628,-2.68077601411,3.24644170798,0.240384615385,-0.0244133379498,-5.74084455022
2007,05,091,93.49,67.68,1600,149589,05091,1.72669178487,12.9515524949,4.83271375465,-4.07673860911,0.0834600843075,7.74456603234
2008,05,091,99.72,71.17,4276,426404,05091,1.75144021357,6.66381431169,5.15661938534,167.25,1.85050371351,1.43328583132
2009,05,091,105.22,82.37,1071,112694,05091,1.59675852859,5.51544324108,15.7369678235,-74.9532273152,-0.735710734421,-8.83168513455
2010,05,091,110.81,83.97,981,108703,05091,1.64954745743,5.31267819806,1.94245477722,-8.40336134454,-0.0354144852432,3.30600575413
2011,05,091,102.56,78.1,817,83788,05091,1.64148527529,-7.44517642812,-6.99059187805,-16.7176350663,-0.229202505911,-0.488751148134
2012,05,091,2.86,86.31,932,2661,05091,0.0414204611285,-97.2113884555,10.5121638924,14.0758873929,-0.9682412756,-97.4766474149
2013,05,091,108.73,86.07,1052,114381,05091,1.57909259905,3701.74825175,-0.278067431352,12.8755364807,41.98421646,3712.34915311
2014,05,091,97.27,78.35,717,69741,05091,1.55185067007,-10.5398694013,-8.96944347624,-31.8441064639,-0.390274608545,-1.72516348905
